Frequency (Hz)	Level (dB)
2939.282227	-35.867874
2950.048828	-37.884853
2960.815430	-39.609398
2971.582031	-40.549236
2982.348633	-41.244446
2993.115234	-41.429188
3003.881836	-42.121807
3014.648438	-42.397198
3025.415039	-42.469975
3036.181641	-42.978512
3046.948242	-43.060402
3057.714844	-43.213036
3068.481445	-43.478680
3079.248047	-43.591469
3090.014648	-43.190628
3100.781250	-42.257404
3111.547852	-40.730724
3122.314453	-39.364914
3133.081055	-39.276192
3143.847656	-39.255318
3154.614258	-40.457542
3165.380859	-41.970032
3176.147461	-43.482635
3186.914062	-46.093639
3197.680664	-50.862621
3208.447266	-57.885208
3219.213867	-56.193481
3229.980469	-52.865223
3240.747070	-50.550602
3251.513672	-48.976803
3262.280273	-47.316814
3273.046875	-45.561424
3283.813477	-44.074448
3294.580078	-41.930088
3305.346680	-41.142803
3316.113281	-39.691048
3326.879883	-37.544849
3337.646484	-36.596870
3348.413086	-36.998318
3359.179688	-38.112816
3369.946289	-39.652760
3380.712891	-40.745430
3391.479492	-41.332985
3402.246094	-41.842129
3413.012695	-41.929955
3423.779297	-40.562763
3434.545898	-37.939053
3445.312500	-35.936794
3456.079102	-34.640530
3466.845703	-34.968113
3477.612305	-35.279240
3488.378906	-35.040257
3499.145508	-35.348690
3509.912109	-36.033665
3520.678711	-35.965641
3531.445312	-36.242764
3542.211914	-36.933983
3552.978516	-37.314697
3563.745117	-38.068256
3574.511719	-40.575958
3585.278320	-44.264465
3596.044922	-46.563564
3606.811523	-46.459034
3617.578125	-45.868324
3628.344727	-45.525032
3639.111328	-44.638733
3649.877930	-44.098282
3660.644531	-43.755650
3671.411133	-44.182274
3682.177734	-44.297104
3692.944336	-44.518837
3703.710938	-44.309299
3714.477539	-44.318035
3725.244141	-44.308479
3736.010742	-45.247967
3746.777344	-46.636707
3757.543945	-47.381916
3768.310547	-46.854671
3779.077148	-44.731239
3789.843750	-43.039715
3800.610352	-42.782928
3811.376953	-43.596348
3822.143555	-44.622864
3832.910156	-45.163334
3843.676758	-45.419369
3854.443359	-45.606087
3865.209961	-46.063908
3875.976562	-46.292370
3886.743164	-46.764843
3897.509766	-47.355022
3908.276367	-48.144993
3919.042969	-49.281986
3929.809570	-50.507572
3940.576172	-52.620247
3951.342773	-52.939041
3962.109375	-48.008430
3972.875977	-42.424461
3983.642578	-38.063576
3994.409180	-35.594070
4005.175781	-35.018215
4015.942383	-36.522038
4026.708984	-39.237499
4037.475586	-43.281303
4048.242188	-47.123722
4059.008789	-49.074493
4069.775391	-50.015842
4080.541992	-50.578396
4091.308594	-50.824631
4102.075195	-51.374275
4112.841797	-52.016342
4123.608398	-52.932980
4134.375000	-53.172646
4145.141602	-54.265400
4155.908203	-56.379456
4166.674805	-58.963001
4177.441406	-62.476013
4188.208008	-63.089764
4198.974609	-54.858013
4209.741211	-47.950447
4220.507812	-43.335690
4231.274414	-39.766876
4242.041016	-37.134918
4252.807617	-36.687881
4263.574219	-37.530857
4274.340820	-38.614349
4285.107422	-39.866402
4295.874023	-41.125816
4306.640625	-42.432610
4317.407227	-43.193443
4328.173828	-43.689960
4338.940430	-43.569958
4349.707031	-43.721901
4360.473633	-43.960697
4371.240234	-44.121029
4382.006836	-43.195240
4392.773438	-42.979408
4403.540039	-42.725487
4414.306641	-42.630993
4425.073242	-42.254795
4435.839844	-41.832455
4446.606445	-41.886738
4457.373047	-42.746563
4468.139648	-43.896061
4478.906250	-45.323669
4489.672852	-47.239292
4500.439453	-49.495022
4511.206055	-52.834660
4521.972656	-57.438183
4532.739258	-56.721519
4543.505859	-53.337147
4554.272461	-51.491756
4565.039062	-50.955070
4575.805664	-50.697231
4586.572266	-50.823902
4597.338867	-50.476925
4608.105469	-50.466324
4618.872070	-51.100788
4629.638672	-52.088776
4640.405273	-53.047119
4651.171875	-54.509968
4661.938477	-56.517311
4672.705078	-57.147160
4683.471680	-55.717621
4694.238281	-53.625072
4705.004883	-52.281170
4715.771484	-51.257130
4726.538086	-50.878284
4737.304688	-50.318638
4748.071289	-49.897686
4758.837891	-49.809460
4769.604492	-49.249165
4780.371094	-48.600780
4791.137695	-48.267059
4801.904297	-48.379414
4812.670898	-48.769104
4823.437500	-48.424164
4834.204102	-48.438278
4844.970703	-48.362194
4855.737305	-48.395527
4866.503906	-48.525238
4877.270508	-48.689686
4888.037109	-48.575752
4898.803711	-48.781563
4909.570312	-48.893303
4920.336914	-48.913239
4931.103516	-49.313408
4941.870117	-49.736645
4952.636719	-49.632305
4963.403320	-50.450172
4974.169922	-50.504150
4984.936523	-50.358543
4995.703125	-50.922691
5006.469727	-50.762058
5017.236328	-51.235008
5028.002930	-51.409637
5038.769531	-51.504768
5049.536133	-51.616314
5060.302734	-51.938259
5071.069336	-51.683933
5081.835938	-51.826759
5092.602539	-51.926331
5103.369141	-51.899693
5114.135742	-51.677952
5124.902344	-51.608532
5135.668945	-51.600548
5146.435547	-51.595985
5157.202148	-51.529922
5167.968750	-51.133614
5178.735352	-51.035355
5189.501953	-51.313831
5200.268555	-51.225243
5211.035156	-51.689400
5221.801758	-52.389011
5232.568359	-53.207191
5243.334961	-53.987217
5254.101562	-55.388737
5264.868164	-56.518330
5275.634766	-57.953545
5286.401367	-60.320431
5297.167969	-62.364201
5307.934570	-64.329559
5318.701172	-66.814110
5329.467773	-69.342247
5340.234375	-72.370636
5351.000977	-75.886734
5361.767578	-79.171967
5372.534180	-83.923164
5383.300781	-87.937851
5394.067383	-92.140701
5404.833984	-98.288391
5415.600586	-103.868210
5426.367188	-109.666206
5437.133789	-116.810516
5447.900391	-124.185204
5458.666992	-131.077545
5469.433594	-135.199936
5480.200195	-136.908981
5490.966797	-137.746429
5501.733398	-138.232147
