Frequency (Hz)	Level (dB)
2939.282227	-35.996792
2950.048828	-37.819038
2960.815430	-39.767693
2971.582031	-41.076794
2982.348633	-42.373375
2993.115234	-43.218529
3003.881836	-44.002415
3014.648438	-44.429695
3025.415039	-44.836216
3036.181641	-45.358360
3046.948242	-45.628056
3057.714844	-45.294819
3068.481445	-45.408607
3079.248047	-45.055515
3090.014648	-44.623901
3100.781250	-43.875916
3111.547852	-43.099945
3122.314453	-42.251278
3133.081055	-40.807144
3143.847656	-39.707108
3154.614258	-37.934113
3165.380859	-35.614986
3176.147461	-33.979877
3186.914062	-33.112679
3197.680664	-33.466686
3208.447266	-34.701115
3219.213867	-36.405613
3229.980469	-38.111771
3240.747070	-39.353771
3251.513672	-40.383553
3262.280273	-41.213928
3273.046875	-41.764091
3283.813477	-42.396938
3294.580078	-42.448910
3305.346680	-43.182259
3316.113281	-43.411480
3326.879883	-43.212803
3337.646484	-43.125092
3348.413086	-42.492954
3359.179688	-41.741550
3369.946289	-41.180893
3380.712891	-40.365540
3391.479492	-39.621849
3402.246094	-38.555672
3413.012695	-37.363430
3423.779297	-35.893761
3434.545898	-33.991150
3445.312500	-32.310612
3456.079102	-31.942894
3466.845703	-32.959820
3477.612305	-34.152878
3488.378906	-35.326458
3499.145508	-36.824657
3509.912109	-38.024609
3520.678711	-38.873150
3531.445312	-39.573944
3542.211914	-40.516483
3552.978516	-41.225513
3563.745117	-41.398445
3574.511719	-41.388203
3585.278320	-41.622425
3596.044922	-41.679752
3606.811523	-41.379951
3617.578125	-41.236248
3628.344727	-40.874866
3639.111328	-40.323750
3649.877930	-39.427891
3660.644531	-38.410236
3671.411133	-37.531139
3682.177734	-35.965073
3692.944336	-34.537807
3703.710938	-33.304218
3714.477539	-32.203377
3725.244141	-31.632467
3736.010742	-31.972511
3746.777344	-33.216122
3757.543945	-34.974007
3768.310547	-36.644386
3779.077148	-37.689404
3789.843750	-38.681629
3800.610352	-39.609818
3811.376953	-40.346558
3822.143555	-40.887699
3832.910156	-41.283485
3843.676758	-41.670841
3854.443359	-41.641827
3865.209961	-41.543613
3875.976562	-41.439972
3886.743164	-41.242439
3897.509766	-40.856888
3908.276367	-40.411987
3919.042969	-39.630863
3929.809570	-38.408363
3940.576172	-37.256203
3951.342773	-36.209225
3962.109375	-34.897427
3972.875977	-33.413113
3983.642578	-32.190910
3994.409180	-31.979979
4005.175781	-32.587078
4015.942383	-33.991859
4026.708984	-35.423054
4037.475586	-37.053963
4048.242188	-38.764587
4059.008789	-39.515373
4069.775391	-40.161343
4080.541992	-40.896206
4091.308594	-41.204967
4102.075195	-41.584244
4112.841797	-41.852715
4123.608398	-42.226311
4134.375000	-41.746937
4145.141602	-41.751747
4155.908203	-42.203915
4166.674805	-41.596844
4177.441406	-40.397736
4188.208008	-39.496700
4198.974609	-38.795132
4209.741211	-37.512848
4220.507812	-36.302853
4231.274414	-34.931057
4242.041016	-33.351093
4252.807617	-32.411922
4263.574219	-32.464020
4274.340820	-33.633503
4285.107422	-35.118523
4295.874023	-36.541023
4306.640625	-38.043102
4317.407227	-39.117058
